QGC WPL 110
1	1	3	22	15.0	0.0	0.0	0.0	40.94957992092327	29.403924686065388	100	1
1	1	3	22	15.0	0.0	0.0	0.0	40.94957992092327	29.403924686065388	100	1
2	0	3	16	0.0	0.0	0.0	0.0	40.94960931099904	29.403948511183827	100	1
3	0	3	16	0.0	0.0	0.0	0.0	40.94991553723654	29.404754324276123	100	1
4	0	3	16	0.0	0.0	0.0	0.0	40.94905038386048	29.40405297900096	100	1
5	0	3	16	0.0	0.0	0.0	0.0	40.94852084666728	29.40418127008224	100	1
6	0	3	16	0.0	0.0	0.0	0.0	40.95022175761494	29.40556014461789	100	1
7	0	3	16	0.0	0.0	0.0	0.0	40.950527972134054	29.406365972209034	100	1
8	0	3	16	0.0	0.0	0.0	0.0	40.947991309343664	29.40430955930926	100	1
9	0	3	16	0.0	0.0	0.0	0.0	40.94746177188966	29.40443784668217	100	1
10	0	3	16	0.0	0.0	0.0	0.0	40.9508341807937	29.40717180704953	100	1
11	0	3	16	0.0	0.0	0.0	0.0	40.95114038359371	29.40797764913927	100	1
12	0	3	16	0.0	0.0	0.0	0.0	40.94693223430528	29.404566132200994	100	1
13	0	3	16	0.0	0.0	0.0	0.0	40.94640269659051	29.40469441586586	100	1
14	0	3	16	0.0	0.0	0.0	0.0	40.95144658053388	29.408783498478233	100	1
15	0	3	16	0.0	0.0	0.0	0.0	40.951752771614075	29.409589355066316	100	1
16	0	3	16	0.0	0.0	0.0	0.0	40.94587315874537	29.404822697676792	100	1
17	0	3	16	0.0	0.0	0.0	0.0	40.94534362076987	29.40495097763392	100	1
18	0	3	21	0.0	0.0	0.0	0.0	40.95205895683409	29.41039521890352	0	1
