QGC WPL 110
1	1	3	22	15.0	0.0	0.0	0.0	40.94264354065585	29.40833745995143	100	1
1	1	3	22	15.0	0.0	0.0	0.0	40.94264354065585	29.40833745995143	100	1
2	0	3	16	0.0	0.0	0.0	0.0	40.949016873724524	29.41350461927233	100	1
3	0	3	16	0.0	0.0	0.0	0.0	40.948677890981884	29.413787350521442	100	1
4	0	3	16	0.0	0.0	0.0	0.0	40.94282506803246	29.409042139151794	100	1
5	0	3	16	0.0	0.0	0.0	0.0	40.94300659098545	29.409746822030378	100	1
6	0	3	16	0.0	0.0	0.0	0.0	40.948338907607756	29.41407007892627	100	1
7	0	3	16	0.0	0.0	0.0	0.0	40.94799992360215	29.414352804486917	100	1
8	0	3	16	0.0	0.0	0.0	0.0	40.94318810951473	29.41045150858706	100	1
9	0	3	16	0.0	0.0	0.0	0.0	40.943369623620235	29.411156198821683	100	1
10	0	3	16	0.0	0.0	0.0	0.0	40.94766093896511	29.414635527203437	100	1
11	0	3	16	0.0	0.0	0.0	0.0	40.94732195369667	29.414918247075878	100	1
12	0	3	16	0.0	0.0	0.0	0.0	40.943551133301874	29.411860892734225	100	1
13	0	3	16	0.0	0.0	0.0	0.0	40.94373263855957	29.41256559032453	100	1
14	0	3	16	0.0	0.0	0.0	0.0	40.94698296779683	29.415200964104343	100	1
15	0	3	16	0.0	0.0	0.0	0.0	40.94664398126563	29.415483678288837	100	1
16	0	3	16	0.0	0.0	0.0	0.0	40.94391413939324	29.413270291592497	100	1
17	0	3	21	0.0	0.0	0.0	0.0	40.944095635802825	29.41397499653805	0	1
