QGC WPL 110
1	1	3	22	15.0	0.0	0.0	0.0	40.945493158459925	29.394747608542495	100	1
1	1	3	22	15.0	0.0	0.0	0.0	40.945493158459925	29.394747608542495	100	1
2	0	3	16	0.0	0.0	0.0	0.0	40.94582327661184	29.395015139856557	100	1
3	0	3	16	0.0	0.0	0.0	0.0	40.94575233964349	29.395515150244904	100	1
4	0	3	16	0.0	0.0	0.0	0.0	40.943882276684214	29.393999656876563	100	1
5	0	3	16	0.0	0.0	0.0	0.0	40.94241797150777	29.393370524309958	100	1
6	0	3	16	0.0	0.0	0.0	0.0	40.94568140053358	29.39601515946123	100	1
7	0	3	16	0.0	0.0	0.0	0.0	40.94561045928214	29.396515167505505	100	1
8	0	3	16	0.0	0.0	0.0	0.0	40.942411217031605	29.39392251503637	100	1
9	0	3	16	0.0	0.0	0.0	0.0	40.94240445991346	29.394474505522943	100	1
10	0	3	16	0.0	0.0	0.0	0.0	40.945539515889166	29.39701517437768	100	1
11	0	3	16	0.0	0.0	0.0	0.0	40.9454685703547	29.39751518007771	100	1
12	0	3	16	0.0	0.0	0.0	0.0	40.94239770015337	29.395026495769628	100	1
13	0	3	16	0.0	0.0	0.0	0.0	40.942390937751306	29.39557848577637	100	1
14	0	3	16	0.0	0.0	0.0	0.0	40.94539762267874	29.398015184605544	100	1
15	0	3	16	0.0	0.0	0.0	0.0	40.9453266728613	29.39851518796115	100	1
16	0	3	16	0.0	0.0	0.0	0.0	40.94238417270727	29.396130475543043	100	1
17	0	3	16	0.0	0.0	0.0	0.0	40.94237740502129	29.396682465069624	100	1
18	0	3	16	0.0	0.0	0.0	0.0	40.94507915612729	29.398872086382664	100	1
19	0	3	16	0.0	0.0	0.0	0.0	40.94461302427263	29.39905179828479	100	1
20	0	3	16	0.0	0.0	0.0	0.0	40.94237063469334	29.397234454356035	100	1
21	0	3	16	0.0	0.0	0.0	0.0	40.94236386172344	29.397786443402172	100	1
22	0	3	16	0.0	0.0	0.0	0.0	40.9441468921732	29.399231507801804	100	1
23	0	3	16	0.0	0.0	0.0	0.0	40.94368075982906	29.399411214933785	100	1
24	0	3	16	0.0	0.0	0.0	0.0	40.9423570861116	29.398338432207964	100	1
25	0	3	16	0.0	0.0	0.0	0.0	40.942350307857815	29.39889042077338	100	1
26	0	3	16	0.0	0.0	0.0	0.0	40.94321462724019	29.399590919680804	100	1
27	0	3	16	0.0	0.0	0.0	0.0	40.94274849440661	29.399770622042972	100	1
28	0	3	21	0.0	0.0	0.0	0.0	40.942343526962084	29.399442409098324	0	1
