QGC WPL 110
1	1	3	22	15.0	0.0	0.0	0.0	40.95205895683409	29.41039521890352	100	1
1	1	3	22	15.0	0.0	0.0	0.0	40.95205895683409	29.41039521890352	100	1
2	0	3	16	0.0	0.0	0.0	0.0	40.95206768998723	29.41095991002807	100	1
3	0	3	16	0.0	0.0	0.0	0.0	40.94481408266401	29.405079255737267	100	1
4	0	3	16	0.0	0.0	0.0	0.0	40.944284544427816	29.405207531986964	100	1
5	0	3	16	0.0	0.0	0.0	0.0	40.9517287129291	29.41124266687843	100	1
6	0	3	16	0.0	0.0	0.0	0.0	40.95138973523925	29.411525420883923	100	1
7	0	3	16	0.0	0.0	0.0	0.0	40.94375500606128	29.405335806383054	100	1
8	0	3	16	0.0	0.0	0.0	0.0	40.94322546756442	29.405464078925622	100	1
9	0	3	16	0.0	0.0	0.0	0.0	40.95105075691773	29.411808172044626	100	1
10	0	3	21	0.0	0.0	0.0	0.0	40.95071177796455	29.412090920360644	0	1
