QGC WPL 110
1	1	3	22	15.0	0.0	0.0	0.0	40.95071177796455	29.412090920360644	100	1
1	1	3	22	15.0	0.0	0.0	0.0	40.95071177796455	29.412090920360644	100	1
2	0	3	16	0.0	0.0	0.0	0.0	40.942695928937255	29.405592349614768	100	1
3	0	3	16	0.0	0.0	0.0	0.0	40.942166390179736	29.405720618450538	100	1
4	0	3	16	0.0	0.0	0.0	0.0	40.950372798379725	29.41237366583202	100	1
5	0	3	16	0.0	0.0	0.0	0.0	40.95003381816327	29.412656408458812	100	1
6	0	3	16	0.0	0.0	0.0	0.0	40.942098931985065	29.406223444420437	100	1
7	0	3	16	0.0	0.0	0.0	0.0	40.94228047263206	29.406928112585625	100	1
8	0	3	16	0.0	0.0	0.0	0.0	40.94969483731524	29.41293914824107	100	1
9	0	3	16	0.0	0.0	0.0	0.0	40.94935585583565	29.413221885178892	100	1
10	0	3	16	0.0	0.0	0.0	0.0	40.942462008855685	29.407632784429314	100	1
11	0	3	21	0.0	0.0	0.0	0.0	40.94264354065585	29.40833745995143	0	1
